s_AB,s_zeta
0.76053065,1.75555384
0.89550554,1.06169685
0.69022991,0.20502578
2.57882230,0.70428728
1.07564828,1.37216225
0.36264321,0.97910697
0.74610129,0.81033470
1.87102203,1.05453218
0.65385288,1.51873589
1.10117058,1.36344790
0.48383618,0.67907233
1.73554990,0.99875620
0.74942201,0.37702245
0.97304355,1.29453617
0.85561920,0.76909519
1.14562720,1.80718913
0.60415460,0.20825738
1.55098806,1.11833084
0.82740206,0.97752773
0.99774749,0.86184977
0.27446876,1.25449603
1.29091685,1.27963615
0.25345941,1.17047414
2.09607404,0.85981410
0.80513730,0.74831116
0.39902744,1.20237207
1.63954658,0.78174349
1.49012667,1.19016416
0.41153420,0.35169152
1.39502587,0.63150871
0.66193363,2.13246568
1.27449362,0.62150173
0.39611151,1.76779834
0.24327977,0.16553702
1.62604035,1.11432241
0.72302408,1.15214041
1.45903393,1.13002234
1.99408867,0.65877902
0.88014602,1.05500930
0.41842632,1.11787344
0.41357079,0.96704576
1.17472961,0.85096728
0.70003947,0.50509588
1.06527010,1.53550662
1.11271740,0.88287755
0.94107734,1.58969218
0.31341491,1.09653844
2.16062084,1.01635131
0.57310757,0.31446449
1.59182731,1.11395813
1.06115688,0.81973454
0.75905854,0.88244256
0.51189327,1.41556002
1.24324187,0.88618963
1.40787625,0.91237523
0.59698133,0.75714716
0.81556930,2.02249828
1.63210512,0.63067631
0.84227664,0.41568900
0.81836366,1.25054827
1.39874640,1.28308460
0.32494006,1.16262044
1.95665199,0.69814193
1.35681196,0.81295128
1.06166557,0.85192160
0.72828220,0.85388784
0.33621849,0.98759961
0.75023291,1.24696625
1.87534274,1.72272305
0.51890108,0.81042855
0.29932686,0.67054182
1.83524491,1.11677390
0.66917357,1.13726050
0.76990445,0.33977504
1.15675681,1.37021357
0.06943914,0.79924582
1.39409308,0.92628928
2.39134991,1.49654751
0.73446700,0.85579260
1.26464496,0.53782754
0.52042258,1.17901478
0.60109358,1.30896730
1.45518852,1.37627173
1.44464422,0.86456854
0.88295545,0.60252966
0.21943573,1.23389957
1.12186727,0.74814692
0.30947210,0.86534133
1.46625425,1.02770052
0.56002397,0.97634286
1.47358610,0.51713109
0.73128923,2.02524040
2.29746371,1.13916667
0.54928884,0.46564497
0.83739876,1.66850381
1.33962984,0.25565794
0.44882197,0.79366992
1.18309777,1.15733185
0.55775093,1.71825903
1.49198551,0.46017904
1.15730180,0.73577186
1.08028707,1.05634436
0.80369067,0.72787219
1.94720012,1.49492713
0.52141537,1.01482374
0.31123551,1.23293053
0.62216993,0.84757560
1.37127718,1.42986355
0.98679382,0.60696884
0.52259787,1.09518222
1.18647713,0.35743299
1.42807215,0.84280178
0.05618816,1.53839281
2.07183245,0.77074650
1.47656721,1.33181715
0.44840168,0.85085280
1.14844658,1.32060212
1.43286198,0.87765970
0.73714097,0.86309265
0.77111089,1.08909280
0.88393386,1.07069107
1.11076376,1.02704860
1.31609519,0.60935320
0.43263313,1.36436087
1.18933785,0.71884860
0.48944802,0.98962846
1.34987035,0.56193479
1.60901176,1.10713455
0.52476154,2.01088380
0.64628170,1.05043709
0.93532833,0.78749870
1.11558087,0.49629045
0.07454398,0.83504252
1.29796528,1.55367252
2.03108735,0.73383176
0.67426157,0.44340382
0.39192304,1.63147106
0.89304366,0.81580552
1.03249989,0.87831180
1.59301149,1.34200795
0.81691927,0.92947622
1.31998483,1.15326149
1.07818796,0.59061471
1.55872389,1.61624302
0.99894401,0.89406598
1.09470478,0.73615419
0.48000610,1.18274938
0.35271417,0.50045255
1.63856482,0.88103625
0.36256567,0.83749646
0.73006896,1.58504537
1.10403115,1.20617740
2.35095285,0.64309295
0.14097188,1.88697624
0.51250985,0.28806284
1.26031480,1.04793297
1.04130722,0.99460825
1.84037394,0.45937997
0.32317370,1.31170674
1.27110498,1.53096520
0.47884155,0.62889170
1.52267176,0.64374345
0.64263936,1.04258619
0.61749743,1.04650990
0.50525316,1.29797008
3.16164961,1.41354800
0.43038258,0.59090621
1.22680561,1.49727101
0.32213915,0.55866318
0.33514949,0.58969626
0.62886761,1.44181590
1.80240374,0.61591892
1.29298385,0.97253254
0.60869758,0.81164317
1.34209000,1.24357084
0.43132000,1.75899783
1.94104429,0.79818642
1.08784280,0.61995494
1.35731726,0.98472862
0.78783001,1.00572405
0.66009670,1.17591456
0.90251625,1.13379362
0.65546587,0.82460028
0.62569905,0.70023852
1.27618908,0.88332921
1.58472352,1.55361607
1.48298819,0.34376738
0.52347415,0.88465745
1.30361212,1.99102921
0.64472137,0.93512446
0.88509758,0.85347653
1.35545891,1.05361574
0.51965692,0.95071922
0.28431960,0.55626467
0.94098462,0.74756115
1.48558443,1.26363669
0.50883352,1.17165483
1.20635099,1.10717510
1.38322516,0.72446462
0.36091073,1.08297068
0.29238098,1.17900459
1.48624194,1.26957418
2.06765433,1.10354079
1.11741691,0.11049107
1.13789423,1.57385387
0.37155458,1.18036721
0.80224555,0.89920281
0.96670069,0.77368485
1.39790374,0.45728601
1.56816978,1.17407883
0.45366446,0.94007711
0.66097660,1.65052683
0.56829428,1.48673804
1.18520094,0.33342784
2.70613502,1.16730648
0.48045672,0.97549291
1.09960850,0.75767211
0.93509070,0.82323563
0.61624078,1.50820519
0.48283245,0.35586471
0.93532153,1.43780862
0.81991714,0.76595095
0.88046284,1.06460547
0.83691262,1.12361746
1.53618248,1.26735791
1.27755213,0.19035133
0.97440466,2.41234841
1.47861937,0.32459378
0.76772443,1.00092539
1.50884677,0.57829292
1.23307774,1.07727945
1.08324230,1.05613917
0.16458172,0.75371756
1.30367379,1.09904431
0.41912260,0.93266971
1.23077235,1.50403235
0.65833299,1.20998614
0.98434731,1.19414428
0.08304715,0.13837348
1.31192583,1.22833570
1.03421468,0.85271477
1.63535086,1.42487737
0.17887662,0.56328301
1.16412555,1.41641966
2.84057631,0.83484512
0.27413420,0.73693631
1.23972185,0.30984207
0.76801729,2.07535844
0.82622328,0.93193889
0.86510622,1.32961761
0.63960674,0.84218364
1.57075036,0.61260535
1.32115526,1.65948775
0.45049130,0.26384673
0.53060776,1.04826930
0.15869144,0.66857281
2.60150732,0.95012585
0.22694089,1.89351152
2.71080086,0.47128090
0.54472761,1.15224312
0.43100474,1.13876748
1.18213036,0.97520545
1.85069387,1.00576686
0.63325592,0.78187569
0.37728466,1.47123953
1.32929566,0.60859575
0.52411055,1.09902290
1.66272103,0.71644194
1.66242424,0.94626512
0.57339766,1.26596441
0.96909065,0.33675951
0.07409312,1.48090722
0.70023888,1.64066352
0.71638883,1.12771892
1.08698456,0.64469851
0.31914776,0.81001682
0.72848622,0.80975641
0.78064619,0.73237424
2.90926996,1.38443433
0.82371852,1.37460325
0.24643723,0.30044823
0.77638303,0.92868177
1.06354118,1.47630095
0.25207144,0.97091090
1.96436927,1.12560066
1.10210262,0.71407968
1.70500693,1.52829497
1.48336758,0.49165424
0.80836001,1.68252547
1.74119426,0.54769112
0.40415299,0.58603604
1.15291880,1.08086022
0.85879371,1.05774627
0.48491365,0.44970364
1.44650008,1.58786125
0.90560512,1.76008284
0.93654842,0.44740281
1.40993376,0.97980863
1.30164108,1.00376978
0.96415041,1.27418945
0.01452878,0.72503056
0.55185849,0.42119410
1.49008308,1.41601744
1.63671050,1.42529118
0.70750811,0.44676582
0.61628777,1.10295190
0.47115264,1.07661657
1.20317759,0.31594717
2.09438136,2.12366333
0.88346013,0.92296540
0.54995171,0.95526322
0.90469966,0.98921175
1.20935585,0.72171294
0.90643219,1.00418799
0.95397217,0.83454163
1.02596417,0.94302480
1.12992440,0.81113522
0.73770874,1.40186541
0.46447810,0.75245054
1.06252507,1.46041128
0.73595423,1.48327201
1.27035987,0.36818630
0.88874904,0.71641756
1.35791077,1.05172749
0.82108004,1.34349287
1.08195207,1.26526480
1.51519105,0.56680482
0.78670232,0.87367448
0.59722913,0.68806610
0.85161388,1.20969459
0.75099906,0.95419253
2.12356231,1.32899756
0.72739827,1.01211937
0.38507287,1.39086365
0.58444784,1.09470329
2.69165422,0.65464234
0.49440362,0.40992556
1.04520162,1.53711966
0.81774169,0.52425523
0.35648911,0.87623238
1.91600703,1.57491941
0.75542982,0.89081314
0.88456573,0.87722002
0.89002834,0.96975783
1.21980377,1.34793558
1.31662973,0.82084048
0.79239645,1.08666721
0.65571535,1.39878623
0.19239716,0.36582822
0.50629942,0.96116861
1.65661342,1.36081287
1.13129200,1.00040311
2.02375565,0.32324886
0.73264768,0.81456031
0.29331518,1.21618653
1.25537678,2.13182015
1.79220223,0.59407468
0.83329208,0.88562748
1.05664032,1.04219571
0.62666611,0.66876349
1.31852167,1.07056282
1.82294881,1.02169747
0.38257091,0.85614980
1.31445774,1.28877068
0.63201889,0.67075069
0.01542967,1.12546097
0.59514370,0.76831260
0.97062662,1.41803939
1.04981363,1.00103263
1.50384259,0.81674294
1.32475094,1.43003398
0.20237956,1.05809975
2.20148185,0.82531544
0.25716990,0.92102784
2.05175932,0.41713308
0.60754809,0.82724155
0.67930437,1.67224792
1.21050785,0.68001076
0.57075630,1.01785134
1.80016506,1.59965225
0.86913434,0.73976865
0.20921494,1.30609285
1.19135868,0.72712197
1.44036002,0.79830533
1.22168736,0.63199193
1.36109157,1.83591914
0.73554751,0.56066007
1.46672841,1.03519452
0.11123822,0.94144977
0.78016288,0.54638761
1.49528289,1.44339948
2.22532176,0.54190219
0.34957999,2.21337150
1.27250295,0.79116161
0.20971844,0.54570017
1.56251334,0.96418562
0.52250526,1.18050203
0.23082165,0.82865146
1.03897572,0.74748175
0.63356300,1.01672149
0.86407345,0.88967658
1.78242132,1.10087510
0.91612667,1.78275761
0.95709482,0.42158918
0.50945180,1.04899855
1.44012080,0.93957342
1.67209559,1.15827079
1.36168569,1.13096135
0.49472620,0.95240533
0.48960865,0.80287417
1.22956382,1.14171818
1.51168982,0.51892894
0.47092186,1.38298334
0.71872725,0.31236452
1.08973917,1.43788230
1.31503212,1.24182882
0.96926148,1.51593938
0.42422790,0.64496239
1.00693304,1.41730511
1.72629766,0.21756085
0.23674606,1.29607143
0.77846739,0.25768349
1.78194513,1.50362421
0.48684372,1.27002191
0.31378491,0.94651938
1.53847949,0.91923927
1.73627275,0.18714909
1.02132797,2.17192380
0.41688558,0.74251632
1.37429473,0.98863121
1.91171859,0.81377280
0.25056726,1.49649935
0.56727361,0.94776497
0.60251337,0.41748634
1.85805471,1.31345752
0.96636166,0.64813533
1.01689282,0.73683254
1.06159766,1.00168880
0.41463411,1.79692323
0.39206169,0.78181754
1.52238667,1.53893772
1.65583061,0.61316423
0.46576535,0.55435068
0.85891885,1.17927811
0.66648397,1.29039826
1.99200289,0.64895583
0.64427785,1.13330821
0.88379368,0.65088837
0.90642103,1.53998242
0.51404075,0.58352758
0.62544550,0.97374645
1.66954230,0.86594058
0.24047029,1.51041642
1.09336187,1.36902784
1.12712580,1.00751794
1.85464328,0.59406846
2.24568609,0.74855693
0.51413962,0.95548321
1.43407666,1.12303217
1.96848169,1.03665974
0.39952908,0.32527173
0.83735862,1.98234567
0.58373650,0.35047877
0.72686496,1.67797686
0.34292433,0.99031267
2.23663983,0.74204381
0.57800197,1.08055886
0.59894145,0.74867912
1.67374357,0.94685473
0.43096379,1.82377955
0.60802631,0.36004868
1.47091414,0.74798148
1.44732679,0.94052665
1.06539524,0.80589977
0.41813466,1.16988697
0.44409227,1.69648494
0.84486587,0.95070278
1.46339785,0.80802477
0.37745000,1.08928811
1.33848489,1.21660405
0.75296812,0.51079601
0.79227745,0.86172827
0.70969500,0.62297427
1.33396874,1.62485807
1.20319270,0.93482969
1.28741607,0.85219398
1.59597562,1.09529591
0.38113719,1.44031407
0.36476650,0.24289714
1.18310444,1.58367594
0.98727767,0.97401063
0.81472096,1.16633703
1.24196664,0.71337180
0.40640981,1.03460288
1.06414270,0.75918556
0.88426248,0.81028095
1.71456517,1.52414013
0.20173209,0.29264848
2.06388986,0.87906724
1.03383871,2.20082278
1.50155160,1.14365160
0.65244641,0.43669104
0.82182987,0.75397091
1.51784645,1.08860686
0.15378779,0.85008750
1.62080715,1.12515343
0.70344384,1.25169693
2.24591157,0.61990377
0.28233118,0.99298239
0.82606863,1.05803586
0.88049719,0.83947020
0.36004998,1.39884141
0.15366821,0.86795779
2.84010435,1.25117826
0.90285532,1.12018262
1.25394695,0.77854406
0.84736633,1.05968892
0.72116221,0.98702496
1.05215291,0.58430473
1.53358489,0.66503272
0.41569382,1.10687299
0.94678844,1.52838754
0.87053402,1.10564719
0.96895416,0.95993352
1.93405125,0.80942519
1.13650050,1.61272048
0.42990619,0.65993357
1.26671796,0.33804113
1.06152719,1.74988393
0.35993699,0.40401555
1.04525823,1.41669712
0.32027552,1.17531155
0.85623754,0.42257420
1.40701097,0.81300076
0.43334597,0.98349608
1.73908813,1.67391448
1.54532625,0.99134305
0.63388543,1.41518526
0.80642783,0.80194047
1.32760475,0.49074442
0.08996067,1.00440753
2.26138265,0.95347349
0.44661149,1.05365670
0.75188872,1.00404779
1.50681715,0.72233273
1.93365090,1.24298661
0.31579192,1.17059538
0.78958991,1.24047614
1.04647472,1.00198494
0.64500335,0.73029562
0.50004052,0.51328762
1.12631461,2.14692295
1.41196340,0.51594528
0.25476759,0.85429502
2.67019749,0.63033530
0.40518634,1.47269640
0.66475208,0.24731387
0.31639498,1.44700182
0.87288964,0.72824021
0.08636859,1.75394403
1.97043135,1.19333849
1.29545081,0.54173081
0.63148650,1.49131490
1.33516811,0.23050477
1.52886915,1.23838586
0.95771013,0.69546947
0.65208423,0.93955275
0.84275032,1.58154466
0.95766380,0.74819942
1.16740392,0.89452357
0.73780686,0.89165046
1.10316497,0.95526161
1.38190820,1.59033997
2.02664129,1.04595932
0.36678828,0.78572697
1.05253313,0.83081603
0.51747473,1.20143523
0.76815469,1.05830006
2.25409012,0.71606803
1.33179908,0.57882316
0.44587279,1.07546583
0.34582907,0.94736029
1.32680962,1.55886933
0.25754286,1.37728772
1.88073921,0.91052648
0.83528302,0.45650264
0.41006494,1.30645222
1.68498433,0.78083340
0.54293891,0.91357046
1.88472761,1.16553783
1.01921710,1.36530127
0.62221175,0.49437614
1.38461209,0.47132586
1.46836304,1.65072873
0.29302589,1.00330512
0.66849953,0.65008933
0.68650037,1.41765207
1.02303882,1.46850676
0.78150280,0.74249779
1.21654092,1.16106116
1.82509845,0.56100890
0.59523898,0.43865196
0.58790675,1.47633286
0.36365133,0.67975793
1.76955505,1.50839008
0.14041766,0.61994175
1.23427131,1.08856001
0.91795377,1.64870271
2.08329758,0.72617132
0.47475331,0.71573442
0.61279892,1.26221759
1.01146263,0.76165143
1.08178619,1.06597013
0.31749079,1.30662659
2.38052412,0.60413941
1.06394590,1.07939862
1.14417760,0.99364091
1.64026311,0.23158452
0.77165446,1.29821733
0.55084647,2.13508809
0.39838994,0.67475304
0.98231425,0.81563713
0.95700682,1.12354478
2.05039939,0.59437965
0.63758265,1.29822260
0.82608794,0.88862928
0.71639341,0.53099575
0.05907921,1.01202441
0.93752714,1.57464612
0.02582790,0.97089418
1.19081580,0.56292000
1.71968438,1.32022436
1.70748786,1.22241042
0.52390564,0.59713163
1.05178782,1.46200564
0.85060733,0.94533782
1.23735389,1.22112620
0.78927819,0.28508765
0.67194372,0.95184481
0.87578691,1.34119108
2.55743607,0.49206174
0.59474584,1.03165447
1.19475664,1.54299140
1.18967501,0.84584535
0.50975659,1.71178170
0.69746769,0.60319709
1.19818785,1.09911992
1.38304521,0.30390969
1.32685956,0.81138695
0.82912317,1.76042751
1.07069599,0.84514158
0.84555976,0.86114807
1.35479797,0.94605734
0.65793041,0.70389634
0.96837423,1.11692899
0.97753523,1.67009670
0.62588660,0.42388869
1.59092497,1.50569630
0.74656870,0.98484726
1.46852768,0.92322280
0.85957786,0.84230345
1.13769164,0.92817827
0.16710021,0.84513462
1.41912101,0.71829572
0.28099931,1.08461508
0.89292618,1.04399177
1.43680034,1.92357157
0.82223969,0.39621994
0.84513185,1.18280493
2.59570598,0.67814729
0.31950088,1.27833940
0.66359761,1.16882653
0.63397211,0.42805772
0.82963773,1.46676046
0.61496775,0.50674036
1.32962964,1.49080625
0.39199983,0.59611156
1.06262058,0.86907142
1.96449503,0.86830494
0.77002856,1.31427954
0.98548847,1.96084001
1.42189606,0.73281774
0.89477029,0.17050767
0.16824357,1.49215923
2.29011771,0.94487907
1.39836706,0.48828153
1.13681408,0.90122829
1.08354050,1.62279832
0.54565687,0.69127276
0.79856146,0.84957722
0.60734164,1.20117012
1.02206903,1.41595490
1.38226922,0.84778077
0.99062151,0.95508190
0.60386329,0.61014213
1.28320106,1.41850509
0.69194083,1.14767994
0.30013674,1.02766838
1.02191021,0.64200588
0.85062532,0.54446337
2.17726141,0.87169907
0.59647899,1.59278669
0.33708852,0.70417921
2.20419396,1.68597018
0.48558394,0.89047049
1.39655773,1.16161346
0.49001860,0.55333475
0.67665266,1.24770661
0.28068925,0.57085673
2.14966783,0.89198178
1.80712416,1.25700213
0.49673705,1.01778250
1.43552608,0.98203354
0.68615709,1.02153594
0.68609328,0.83667876
1.43919878,1.02497159
1.08781774,1.20778433
0.07372728,1.23011180
1.52483981,1.39301180
1.13034275,0.35740741
0.64318022,0.87826074
0.80154132,0.91821257
1.84573385,1.45531249
0.69414893,0.39683904
0.76812410,0.97162960
1.68988172,0.68688539
0.56334056,1.99530349
0.33145763,1.02665489
1.95470401,0.93870380
0.18178349,1.01679109
0.99158688,0.44716092
1.81995374,1.13185453
0.32843944,1.17993101
1.11347006,1.07809690
0.31641397,0.81965717
1.17094205,1.03796498
2.32601193,0.76778766
0.66218752,0.93130090
0.90714528,0.90863938
1.03158625,1.64229717
0.55753832,1.09525852
1.15477929,0.50524323
1.20489406,1.76979453
0.41656864,0.87437519
1.38966536,0.22193396
0.94874701,1.06283072
1.83218959,1.07849203
0.89415922,0.48504972
1.41531880,1.82039127
0.56341067,0.89118376
0.67778640,0.75104874
1.48896029,1.19509876
0.29435829,1.47225902
0.57248006,0.56420928
0.82424330,0.99399487
1.48394567,0.82862392
0.35296750,1.46887405
1.14484970,0.62740616
1.09975298,1.42050769
0.92938037,0.08269803
0.75989087,1.42307341
1.18861955,0.87662761
1.06356209,0.49769566
1.61243651,2.26662995
0.71229825,0.86492749
1.33062703,1.15440496
0.40532847,0.49994748
0.63785436,0.65937144
1.18297330,1.37634925
1.47127331,0.80485293
0.54262531,1.08394736
1.02803990,0.72332313
0.99302493,1.30836443
0.44641310,0.65191131
1.81904934,1.69829713
1.45446593,0.88895928
0.56733068,0.23613925
2.09538448,1.74280416
1.08336016,1.07482674
0.80887282,1.02478685
0.75473818,0.72966911
0.65091861,1.13662666
1.09281187,0.53440448
0.28580376,0.97864464
1.91477584,0.88869670
2.11768693,1.22402036
0.17802065,1.03628269
0.25146426,1.69160798
0.92292489,0.59028724
2.32694048,1.07642265
0.60119827,1.12172552
0.82814517,0.58592477
0.61729498,1.07302704
0.63127762,0.41506161
0.65836674,2.00098380
0.92243135,0.79540497
1.61644816,0.62930603
1.19287642,0.64561959
0.69352130,1.21070413
0.61225394,1.45875909
0.89354956,1.05177027
1.14466456,1.21364405
0.68437033,0.73929002
1.73418085,0.91152234
1.03282941,1.25225963
1.22376322,0.67658597
0.34297610,0.64750325
1.42496573,1.02332505
1.02773002,1.00708193
0.75498045,1.19691949
0.80795125,1.22422760
0.37712549,1.43264110
1.27252092,0.58444469
1.40461273,0.89919174
1.38756673,0.91861234
0.38436896,0.97317092
1.76965865,1.80996497
0.33950349,0.18458505
0.87252778,0.75245303
1.19431934,1.28589886
1.44292584,0.99270754
0.59886360,0.78269383
1.88014204,1.00354981
0.45268531,1.12806563
0.83845735,1.64877591
0.38748822,1.17475868
0.97993875,0.48289178
1.04921112,0.89887339
2.31814348,0.88649466
0.73063524,0.64262022
0.99879376,1.53646036
0.77043431,0.58771160
1.61423656,1.13811832
0.09120161,1.37020775
0.36938583,0.55249607
2.82526946,1.17008850
0.56554365,1.57318175
0.65463787,0.58177226
1.25301711,0.73093977
0.94138089,1.41961625
1.26819363,0.94120356
0.62045380,0.91719981
1.49324782,1.04610089
0.74583788,0.64007670
0.92037189,0.97655492
0.63413628,0.28892606
1.84757141,2.20749544
0.29850631,1.25398160
0.54502704,0.67250743
1.67682036,0.85986489
1.01295686,1.28830656
0.19343893,0.81707900
0.99278993,0.64728835
0.56819625,0.94948886
0.80130409,1.31319876
0.95361922,0.79751234
0.73091278,1.13948144
2.05272576,1.10189067
0.45250884,0.42650181
1.63681639,1.74085664
0.53077175,0.52652473
1.10025390,1.44839298
1.14849033,1.31969441
1.20553687,0.68351286
0.66254607,0.77692403
2.03451107,1.05070928
0.47150193,0.34318660
0.56664685,1.79257111
0.82417533,0.26619783
0.51367125,1.42021334
1.44588255,0.75563306
1.97143646,2.05622683
0.72240584,0.63120791
1.72172504,0.86302289
1.47266722,0.56632220
0.40964669,1.19251513
1.06086139,0.95848773
0.67332090,1.31393855
0.09549015,0.95205933
1.17918278,0.81995776
1.62747926,0.47398188
